Number_Inserted,Time_Taken
101550, 0.000000
101551, 0.001000
101552, 0.000000
101553, 0.000000
101554, 0.001000
101555, 0.000000
101556, 0.000000
101557, 0.001000
101558, 0.000000
101559, 0.001000
101560, 0.000000
101561, 0.000000
101562, 0.001000
101563, 0.000000
101564, 0.001000
101565, 0.000000
101566, 0.000000
101567, 0.001000
101568, 0.000000
101569, 0.000000
101570, 0.001000
101571, 0.000000
101572, 0.001000
101573, 0.000000
101574, 0.000000
101575, 0.002000
101576, 0.001000
101577, 0.002000
101578, 0.002000
101579, 0.000000
101580, 0.000000
101581, 0.001000
101582, 0.000000
101583, 0.000000
101584, 0.001000
101585, 0.000000
101586, 0.001000
101587, 0.000000
101588, 0.000000
101589, 0.001000
101590, 0.000000
101591, 0.001000
101592, 0.000000
101593, 0.000000
101594, 0.001000
101595, 0.000000
101596, 0.001000
101597, 0.000000
101598, 0.000000
101599, 0.001000
101600, 0.000000
101601, 0.000000
101602, 0.001000
101603, 0.000000
101604, 0.001000
101605, 0.000000
101606, 0.000000
101607, 0.001000
101608, 0.000000
101609, 0.000000
101610, 0.001000
101611, 0.000000
101612, 0.001000
101613, 0.000000
101614, 0.000000
101615, 0.001000
101616, 0.000000
101617, 0.001000
101618, 0.000000
101619, 0.000000
101620, 0.001000
101621, 0.000000
101622, 0.000000
101623, 0.001000
101624, 0.000000
101625, 0.001000
101626, 0.000000
101627, 0.000000
101628, 0.001000
101629, 0.000000
101630, 0.000000
101631, 0.001000
101632, 0.000000
101633, 0.001000
101634, 0.000000
101635, 0.000000
101636, 0.001000
101637, 0.000000
101638, 0.000000
101639, 0.001000
101640, 0.000000
101641, 0.001000
101642, 0.000000
101643, 0.000000
101644, 0.001000
101645, 0.000000
101646, 0.000000
101647, 0.001000
101648, 0.000000
101649, 0.001000
101650, 0.000000
101651, 0.000000
101652, 0.001000
101653, 0.000000
101654, 0.001000
101655, 0.000000
101656, 0.000000
101657, 0.001000
101658, 0.000000
101659, 0.000000
101660, 0.001000
101661, 0.000000
101662, 0.001000
101663, 0.000000
101664, 0.000000
101665, 0.001000
101666, 0.000000
101667, 0.000000
101668, 0.001000
101669, 0.000000
101670, 0.001000
101671, 0.000000
101672, 0.000000
101673, 0.001000
101674, 0.000000
101675, 0.000000
101676, 0.001000
101677, 0.000000
101678, 0.001000
101679, 0.000000
101680, 0.000000
101681, 0.001000
101682, 0.000000
101683, 0.001000
101684, 0.000000
101685, 0.000000
101686, 0.001000
101687, 0.000000
101688, 0.000000
101689, 0.001000
101690, 0.000000
101691, 0.001000
101692, 0.000000
101693, 0.000000
101694, 0.001000
101695, 0.000000
101696, 0.000000
101697, 0.001000
101698, 0.000000
101699, 0.001000
101700, 0.000000
101701, 0.000000
101702, 0.001000
101703, 0.000000
101704, 0.000000
101705, 0.001000
101706, 0.000000
101707, 0.001000
101708, 0.000000
101709, 0.000000
101710, 0.001000
101711, 0.000000
101712, 0.000000
101713, 0.001000
101714, 0.000000
101715, 0.001000
101716, 0.000000
101717, 0.000000
101718, 0.001000
101719, 0.000000
101720, 0.001000
101721, 0.000000
101722, 0.000000
101723, 0.001000
101724, 0.000000
101725, 0.001000
101726, 0.000000
101727, 0.000000
101728, 0.001000
101729, 0.000000
101730, 0.000000
101731, 0.001000
101732, 0.000000
101733, 0.001000
101734, 0.000000
101735, 0.000000
101736, 0.001000
101737, 0.000000
101738, 0.000000
101739, 0.001000
101740, 0.000000
101741, 0.001000
101742, 0.000000
101743, 0.000000
101744, 0.001000
101745, 0.000000
101746, 0.000000
101747, 0.001000
101748, 0.000000
101749, 0.001000
101750, 0.000000
101751, 0.000000
101752, 0.001000
101753, 0.000000
101754, 0.000000
101755, 0.001000
101756, 0.000000
101757, 0.001000
101758, 0.000000
101759, 0.000000
101760, 0.001000
101761, 0.001000
101762, 0.001000
101763, 0.000000
101764, 0.001000
101765, 0.000000
101766, 0.001000
101767, 0.000000
101768, 0.000000
101769, 0.001000
101770, 0.000000
101771, 0.000000
101772, 0.001000
101773, 0.000000
101774, 0.001000
101775, 0.000000
101776, 0.000000
101777, 0.001000
101778, 0.000000
101779, 0.000000
101780, 0.001000
101781, 0.000000
101782, 0.001000
101783, 0.000000
101784, 0.000000
101785, 0.001000
101786, 0.000000
101787, 0.000000
101788, 0.001000
101789, 0.000000
101790, 0.001000
101791, 0.000000
101792, 0.000000
101793, 0.001000
101794, 0.000000
101795, 0.000000
101796, 0.001000
101797, 0.000000
101798, 0.001000
101799, 0.000000
101800, 0.000000
101801, 0.001000
101802, 0.000000
101803, 0.001000
101804, 0.000000
101805, 0.000000
101806, 0.001000
101807, 0.000000
101808, 0.000000
101809, 0.001000
101810, 0.000000
101811, 0.001000
101812, 0.000000
101813, 0.000000
101814, 0.001000
101815, 0.000000
101816, 0.000000
101817, 0.001000
101818, 0.000000
101819, 0.001000
101820, 0.000000
101821, 0.000000
101822, 0.001000
101823, 0.000000
101824, 0.001000
101825, 0.000000
101826, 0.000000
101827, 0.001000
101828, 0.000000
101829, 0.000000
101830, 0.001000
101831, 0.000000
101832, 0.001000
101833, 0.000000
101834, 0.000000
101835, 0.001000
101836, 0.000000
101837, 0.000000
101838, 0.001000
101839, 0.000000
101840, 0.001000
101841, 0.001000
101842, 0.001000
101843, 0.001000
101844, 0.000000
101845, 0.000000
101846, 0.001000
101847, 0.000000
101848, 0.001000
101849, 0.000000
101850, 0.000000
101851, 0.001000
101852, 0.000000
101853, 0.000000
101854, 0.001000
101855, 0.000000
101856, 0.001000
101857, 0.000000
101858, 0.000000
101859, 0.001000
101860, 0.000000
101861, 0.001000
101862, 0.000000
101863, 0.000000
101864, 0.001000
101865, 0.000000
101866, 0.000000
101867, 0.001000
101868, 0.000000
101869, 0.001000
101870, 0.000000
101871, 0.000000
101872, 0.001000
101873, 0.000000
101874, 0.000000
101875, 0.001000
101876, 0.000000
101877, 0.001000
101878, 0.000000
101879, 0.001000
101880, 0.000000
101881, 0.000000
101882, 0.001000
101883, 0.000000
101884, 0.001000
101885, 0.000000
101886, 0.000000
101887, 0.001000
101888, 0.000000
101889, 0.000000
101890, 0.001000
101891, 0.000000
101892, 0.001000
101893, 0.000000
101894, 0.000000
101895, 0.001000
101896, 0.000000
101897, 0.001000
101898, 0.000000
101899, 0.000000
101900, 0.001000
101901, 0.000000
101902, 0.000000
101903, 0.001000
101904, 0.000000
101905, 0.001000
101906, 0.000000
101907, 0.000000
101908, 0.001000
101909, 0.000000
101910, 0.000000
101911, 0.001000
101912, 0.000000
101913, 0.001000
101914, 0.000000
101915, 0.000000
101916, 0.001000
101917, 0.000000
101918, 0.001000
101919, 0.000000
101920, 0.000000
101921, 0.001000
101922, 0.000000
101923, 0.001000
101924, 0.000000
101925, 0.000000
101926, 0.001000
101927, 0.000000
101928, 0.000000
101929, 0.001000
101930, 0.000000
101931, 0.000000
101932, 0.001000
101933, 0.000000
101934, 0.000000
101935, 0.000000
101936, 0.001000
101937, 0.000000
101938, 0.000000
101939, 0.000000
101940, 0.001000
101941, 0.000000
101942, 0.000000
101943, 0.001000
101944, 0.000000
101945, 0.000000
101946, 0.000000
101947, 0.001000
101948, 0.000000
101949, 0.000000
101950, 0.001000
101951, 0.000000
101952, 0.000000
101953, 0.000000
101954, 0.001000
101955, 0.000000
101956, 0.000000
101957, 0.001000
101958, 0.000000
101959, 0.000000
101960, 0.000000
101961, 0.001000
101962, 0.000000
101963, 0.000000
101964, 0.001000
101965, 0.000000
101966, 0.000000
101967, 0.000000
101968, 0.001000
101969, 0.000000
101970, 0.000000
101971, 0.001000
101972, 0.000000
101973, 0.000000
101974, 0.000000
101975, 0.001000
101976, 0.000000
101977, 0.000000
101978, 0.001000
101979, 0.000000
101980, 0.000000
101981, 0.000000
101982, 0.001000
101983, 0.000000
101984, 0.000000
101985, 0.001000
101986, 0.000000
101987, 0.000000
101988, 0.000000
101989, 0.001000
101990, 0.000000
101991, 0.000000
101992, 0.001000
101993, 0.000000
101994, 0.000000
101995, 0.000000
101996, 0.001000
101997, 0.000000
101998, 0.000000
101999, 0.001000
102000, 0.000000
102001, 0.000000
102002, 0.000000
102003, 0.001000
102004, 0.000000
102005, 0.000000
102006, 0.001000
102007, 0.000000
102008, 0.000000
102009, 0.000000
102010, 0.001000
102011, 0.000000
102012, 0.000000
102013, 0.001000
102014, 0.000000
102015, 0.000000
102016, 0.000000
102017, 0.001000
102018, 0.000000
102019, 0.000000
102020, 0.000000
102021, 0.001000
102022, 0.000000
102023, 0.000000
102024, 0.001000
102025, 0.000000
102026, 0.000000
102027, 0.000000
102028, 0.001000
102029, 0.000000
102030, 0.000000
102031, 0.001000
102032, 0.000000
102033, 0.000000
102034, 0.000000
102035, 0.001000
102036, 0.000000
102037, 0.000000
102038, 0.001000
102039, 0.000000
102040, 0.000000
102041, 0.000000
102042, 0.001000
102043, 0.000000
102044, 0.000000
102045, 0.001000
102046, 0.000000
102047, 0.000000
102048, 0.000000
102049, 0.001000
102050, 0.000000
102051, 0.000000
102052, 0.001000
102053, 0.000000
102054, 0.000000
102055, 0.000000
102056, 0.001000
102057, 0.000000
102058, 0.000000
102059, 0.001000
102060, 0.000000
102061, 0.000000
102062, 0.000000
102063, 0.001000
102064, 0.000000
102065, 0.000000
102066, 0.001000
102067, 0.000000
102068, 0.000000
102069, 0.000000
102070, 0.001000
102071, 0.000000
102072, 0.000000
102073, 0.001000
102074, 0.000000
102075, 0.000000
102076, 0.000000
102077, 0.001000
102078, 0.000000
102079, 0.000000
102080, 0.001000
102081, 0.000000
102082, 0.000000
102083, 0.000000
102084, 0.001000
102085, 0.000000
102086, 0.000000
102087, 0.001000
102088, 0.000000
102089, 0.000000
102090, 0.000000
102091, 0.001000
102092, 0.000000
102093, 0.000000
102094, 0.001000
102095, 0.000000
102096, 0.000000
102097, 0.000000
102098, 0.001000
102099, 0.000000
102100, 0.000000
102101, 0.001000
102102, 0.000000
102103, 0.000000
102104, 0.000000
102105, 0.001000
102106, 0.000000
102107, 0.000000
102108, 0.001000
102109, 0.000000
102110, 0.000000
102111, 0.000000
102112, 0.001000
102113, 0.000000
102114, 0.000000
102115, 0.001000
102116, 0.000000
102117, 0.000000
102118, 0.000000
102119, 0.001000
102120, 0.000000
102121, 0.000000
102122, 0.000000
102123, 0.001000
102124, 0.000000
102125, 0.000000
102126, 0.001000
102127, 0.000000
102128, 0.000000
102129, 0.000000
102130, 0.001000
102131, 0.000000
102132, 0.000000
102133, 0.001000
102134, 0.000000
102135, 0.000000
102136, 0.000000
102137, 0.001000
102138, 0.000000
102139, 0.000000
102140, 0.001000
102141, 0.000000
102142, 0.000000
102143, 0.001000
102144, 0.000000
102145, 0.000000
102146, 0.000000
102147, 0.001000
102148, 0.000000
102149, 0.000000
102150, 0.001000
102151, 0.000000
102152, 0.000000
102153, 0.000000
102154, 0.001000
102155, 0.000000
102156, 0.000000
102157, 0.001000
102158, 0.000000
102159, 0.000000
102160, 0.000000
102161, 0.001000
102162, 0.000000
102163, 0.000000
102164, 0.001000
102165, 0.000000
102166, 0.000000
102167, 0.000000
102168, 0.001000
102169, 0.000000
102170, 0.000000
102171, 0.000000
102172, 0.001000
102173, 0.000000
102174, 0.000000
102175, 0.000000
102176, 0.000000
102177, 0.001000
102178, 0.000000
102179, 0.000000
102180, 0.000000
102181, 0.001000
102182, 0.000000
102183, 0.000000
102184, 0.000000
102185, 0.001000
102186, 0.000000
102187, 0.000000
102188, 0.000000
102189, 0.000000
102190, 0.001000
102191, 0.000000
102192, 0.000000
102193, 0.000000
102194, 0.001000
102195, 0.000000
102196, 0.000000
102197, 0.000000
102198, 0.001000
102199, 0.000000
102200, 0.000000
102201, 0.000000
102202, 0.001000
102203, 0.000000
102204, 0.002000
102205, 0.000000
102206, 0.000000
102207, 0.001000
102208, 0.000000
102209, 0.000000
102210, 0.000000
102211, 0.001000
102212, 0.000000
102213, 0.000000
102214, 0.000000
102215, 0.000000
102216, 0.001000
102217, 0.000000
102218, 0.000000
102219, 0.000000
102220, 0.001000
102221, 0.000000
102222, 0.000000
102223, 0.000000
102224, 0.001000
102225, 0.001000
102226, 0.000000
102227, 0.001000
102228, 0.000000
102229, 0.001000
102230, 0.000000
102231, 0.000000
102232, 0.000000
102233, 0.001000
102234, 0.000000
102235, 0.000000
102236, 0.000000
102237, 0.001000
102238, 0.000000
102239, 0.000000
102240, 0.000000
102241, 0.000000
102242, 0.001000
102243, 0.000000
102244, 0.000000
102245, 0.000000
102246, 0.001000
102247, 0.000000
102248, 0.000000
102249, 0.001000
102250, 0.001000
102251, 0.000000
102252, 0.001000
102253, 0.000000
102254, 0.000000
102255, 0.000000
102256, 0.001000
102257, 0.000000
102258, 0.000000
102259, 0.000000
102260, 0.000000
102261, 0.001000
102262, 0.000000
102263, 0.000000
102264, 0.000000
102265, 0.001000
102266, 0.000000
102267, 0.000000
102268, 0.000000
102269, 0.001000
102270, 0.000000
102271, 0.000000
102272, 0.000000
102273, 0.000000
102274, 0.001000
102275, 0.000000
102276, 0.000000
102277, 0.000000
102278, 0.001000
102279, 0.000000
102280, 0.000000
102281, 0.000000
102282, 0.000000
102283, 0.001000
102284, 0.000000
102285, 0.000000
102286, 0.000000
102287, 0.001000
102288, 0.000000
102289, 0.000000
102290, 0.000000
102291, 0.001000
102292, 0.000000
102293, 0.000000
102294, 0.000000
102295, 0.000000
102296, 0.001000
102297, 0.000000
102298, 0.000000
102299, 0.000000
102300, 0.001000
102301, 0.000000
102302, 0.000000
102303, 0.000000
102304, 0.001000
102305, 0.000000
102306, 0.000000
102307, 0.000000
102308, 0.000000
102309, 0.001000
102310, 0.000000
102311, 0.000000
102312, 0.000000
102313, 0.001000
102314, 0.000000
102315, 0.000000
102316, 0.000000
102317, 0.001000
102318, 0.000000
102319, 0.000000
102320, 0.000000
102321, 0.000000
102322, 0.001000
102323, 0.000000
102324, 0.000000
102325, 0.000000
102326, 0.001000
102327, 0.000000
102328, 0.000000
102329, 0.000000
102330, 0.001000
102331, 0.000000
102332, 0.000000
102333, 0.000000
102334, 0.001000
102335, 0.000000
102336, 0.000000
102337, 0.000000
102338, 0.000000
102339, 0.001000
102340, 0.000000
102341, 0.000000
102342, 0.000000
102343, 0.001000
102344, 0.000000
102345, 0.000000
102346, 0.000000
102347, 0.000000
102348, 0.001000
102349, 0.000000
102350, 0.000000
102351, 0.000000
102352, 0.001000
102353, 0.000000
102354, 0.000000
102355, 0.000000
102356, 0.001000
102357, 0.000000
102358, 0.000000
102359, 0.000000
102360, 0.000000
102361, 0.001000
102362, 0.000000
102363, 0.000000
102364, 0.000000
102365, 0.001000
102366, 0.000000
102367, 0.000000
102368, 0.000000
102369, 0.001000
102370, 0.000000
102371, 0.000000
102372, 0.000000
102373, 0.000000
102374, 0.001000
102375, 0.000000
102376, 0.000000
102377, 0.000000
102378, 0.001000
102379, 0.000000
102380, 0.000000
102381, 0.000000
102382, 0.001000
102383, 0.000000
102384, 0.000000
102385, 0.000000
102386, 0.000000
102387, 0.001000
102388, 0.000000
102389, 0.000000
102390, 0.000000
102391, 0.001000
102392, 0.000000
102393, 0.000000
102394, 0.000000
102395, 0.001000
102396, 0.000000
102397, 0.000000
102398, 0.000000
102399, 0.000000
102400, 0.001000
102401, 0.000000
102402, 0.000000
102403, 0.000000
102404, 0.001000
102405, 0.000000
102406, 0.000000
102407, 0.000000
102408, 0.001000
102409, 0.000000
102410, 0.000000
102411, 0.000000
102412, 0.000000
102413, 0.001000
102414, 0.000000
102415, 0.000000
102416, 0.000000
102417, 0.001000
102418, 0.000000
102419, 0.000000
102420, 0.000000
102421, 0.001000
102422, 0.000000
102423, 0.000000
102424, 0.000000
102425, 0.000000
102426, 0.001000
102427, 0.000000
102428, 0.000000
102429, 0.000000
102430, 0.001000
102431, 0.000000
102432, 0.000000
102433, 0.000000
102434, 0.001000
102435, 0.000000
102436, 0.000000
102437, 0.000000
102438, 0.000000
102439, 0.001000
102440, 0.000000
102441, 0.000000
102442, 0.000000
102443, 0.001000
102444, 0.000000
102445, 0.000000
102446, 0.000000
102447, 0.000000
102448, 0.001000
102449, 0.000000
102450, 0.000000
102451, 0.000000
102452, 0.001000
102453, 0.000000
102454, 0.000000
102455, 0.000000
102456, 0.001000
102457, 0.000000
102458, 0.001000
102459, 0.000000
102460, 0.000000
102461, 0.000000
102462, 0.001000
102463, 0.000000
102464, 0.000000
102465, 0.001000
102466, 0.000000
102467, 0.000000
102468, 0.000000
102469, 0.001000
102470, 0.000000
102471, 0.000000
102472, 0.001000
102473, 0.000000
102474, 0.000000
102475, 0.000000
102476, 0.001000
102477, 0.000000
102478, 0.000000
102479, 0.001000
102480, 0.000000
102481, 0.000000
102482, 0.000000
102483, 0.001000
102484, 0.000000
102485, 0.000000
102486, 0.001000
102487, 0.000000
102488, 0.000000
102489, 0.000000
102490, 0.001000
102491, 0.000000
102492, 0.000000
102493, 0.001000
102494, 0.000000
102495, 0.000000
102496, 0.000000
102497, 0.001000
102498, 0.000000
102499, 0.000000
102500, 0.001000
102501, 0.000000
102502, 0.000000
102503, 0.000000
102504, 0.001000
102505, 0.000000
102506, 0.000000
102507, 0.000000
102508, 0.001000
102509, 0.000000
102510, 0.000000
102511, 0.001000
102512, 0.000000
102513, 0.000000
102514, 0.001000
102515, 0.000000
102516, 0.000000
102517, 0.001000
102518, 0.000000
102519, 0.000000
102520, 0.001000
102521, 0.000000
102522, 0.000000
102523, 0.000000
102524, 0.001000
102525, 0.000000
102526, 0.000000
102527, 0.001000
102528, 0.000000
102529, 0.000000
102530, 0.000000
102531, 0.001000
102532, 0.000000
102533, 0.000000
102534, 0.001000
102535, 0.000000
102536, 0.000000
102537, 0.000000
102538, 0.001000
102539, 0.000000
102540, 0.000000
102541, 0.001000
102542, 0.000000
102543, 0.000000
102544, 0.000000
102545, 0.001000
102546, 0.000000
102547, 0.000000
102548, 0.001000
102549, 0.000000
102550, 0.000000
102551, 0.000000
102552, 0.001000
102553, 0.000000
102554, 0.000000
102555, 0.001000
102556, 0.000000
102557, 0.000000
102558, 0.000000
102559, 0.001000
102560, 0.000000
102561, 0.000000
102562, 0.001000
102563, 0.000000
102564, 0.000000
102565, 0.000000
102566, 0.001000
102567, 0.000000
102568, 0.000000
102569, 0.001000
102570, 0.000000
102571, 0.000000
102572, 0.001000
102573, 0.000000
102574, 0.000000
102575, 0.001000
102576, 0.000000
102577, 0.000000
102578, 0.001000
102579, 0.000000
102580, 0.000000
102581, 0.001000
102582, 0.000000
102583, 0.000000
102584, 0.001000
102585, 0.000000
102586, 0.000000
102587, 0.001000
102588, 0.000000
102589, 0.000000
102590, 0.000000
102591, 0.001000
102592, 0.000000
102593, 0.000000
102594, 0.001000
102595, 0.000000
102596, 0.000000
102597, 0.000000
102598, 0.001000
102599, 0.000000
102600, 0.000000
102601, 0.001000
102602, 0.000000
102603, 0.000000
102604, 0.000000
102605, 0.001000
102606, 0.000000
102607, 0.000000
102608, 0.001000
102609, 0.000000
102610, 0.000000
102611, 0.000000
102612, 0.001000
102613, 0.000000
102614, 0.000000
102615, 0.001000
102616, 0.000000
102617, 0.000000
102618, 0.000000
102619, 0.001000
102620, 0.000000
102621, 0.000000
102622, 0.000000
102623, 0.001000
102624, 0.000000
102625, 0.000000
102626, 0.001000
102627, 0.000000
102628, 0.000000
102629, 0.000000
102630, 0.001000
102631, 0.000000
102632, 0.000000
102633, 0.001000
102634, 0.000000
102635, 0.000000
102636, 0.000000
102637, 0.001000
102638, 0.000000
102639, 0.000000
102640, 0.001000
102641, 0.000000
102642, 0.000000
102643, 0.000000
102644, 0.001000
102645, 0.000000
